bad_reviews_size	city	longitude	latitude	state
3	Las Vegas	-115.1758973	36.09358491	NV
3	Las Vegas	-115.2424724	36.2031202	NV
3	Las Vegas	-115.2409932	36.12676642	NV
3	Las Vegas	-115.029908	36.083945	NV
3	Las Vegas	-115.1387529	36.11664987	NV
3	Las Vegas	-115.2083645	36.099494	NV
3	Las Vegas	-115.0621037	36.1622362	NV
3	Las Vegas	-115.136389	36.175	NV
3	Las Vegas	-115.1420069	36.1718303	NV
3	Las Vegas	-115.1765084	36.12038056	NV
3	Las Vegas	-115.2496893	36.2111234	NV
3	Las Vegas	-115.1615118	36.1356446	NV
3	Las Vegas	-115.249942	36.24063	NV
3	Las Vegas	-115.2600699	36.1907268	NV
3	Las Vegas	-115.169667	36.11949	NV
3	Las Vegas	-115.2595274	36.2651489	NV
3	Las Vegas	-115.17305	36.118966	NV
3	Las Vegas	-115.174415	36.10969946	NV
3	Las Vegas	-115.207017	36.16376	NV
3	Las Vegas	-115.1379559	36.1387458	NV
3	Las Vegas	-115.1823137	36.1407035	NV
3	Las Vegas	-115.17352	36.103087	NV
3	Las Vegas	-115.1177073	36.01726614	NV
3	Las Vegas	-115.2784531	36.1309442	NV
3	Las Vegas	-115.1766881	36.1174528	NV
3	Las Vegas	-115.2979189	36.1121198	NV
3	Las Vegas	-115.194894	36.126402	NV
3	Las Vegas	-115.1179769	36.0184198	NV
3	Las Vegas	-115.169402	36.103399	NV
3	Las Vegas	-115.172277	36.11013195	NV
3	Las Vegas	-115.2975745	36.0977777	NV
3	Las Vegas	-115.1750259	36.12196605	NV
3	Las Vegas	-115.117383	36.0194669	NV
3	Las Vegas	-115.17601	36.1043329	NV
3	Las Vegas	-115.2424329	36.19813466	NV
3	Las Vegas	-115.1657792	36.1287864	NV
3	Las Vegas	-115.2054322	36.1261038	NV
3	Las Vegas	-115.191245	36.144737	NV
3	Las Vegas	-115.1534046	36.1503339	NV
3	Las Vegas	-115.1738217	36.12536953	NV
3	Las Vegas	-115.136879	36.117891	NV
3	Las Vegas	-115.1406405	36.16787832	NV
3	Las Vegas	-115.1187238	36.03531371	NV
3	Las Vegas	-115.177001	36.11199	NV
3	Las Vegas	-115.1714593	36.10094649	NV
3	Las Vegas	-115.2943618	36.11522152	NV
3	Las Vegas	-115.225012	36.1272875	NV
3	Las Vegas	-115.175206	36.104801	NV
3	Las Vegas	-115.0935822	36.13000488	NV
3	Las Vegas	-115.06171	36.192963	NV
3	Las Vegas	-115.175441	36.099351	NV
3	Las Vegas	-115.2781725	36.04181594	NV
3	Las Vegas	-115.1236725	36.16864538	NV
3	Las Vegas	-115.2870159	36.2914365	NV
3	Las Vegas	-115.1743555	36.10980503	NV
3	Las Vegas	-115.1484407	36.16738317	NV
3	Las Vegas	-115.2174492	36.2233297	NV
3	Las Vegas	-115.137626	36.133815	NV
3	Las Vegas	-115.2907411	36.15843933	NV
3	Las Vegas	-115.2029596	36.1150732	NV
3	Las Vegas	-115.209791	36.10819355	NV
3	Las Vegas	-115.170129	36.118346	NV
3	Las Vegas	-115.205172	35.995577	NV
3	Las Vegas	-115.2419522	36.0621587	NV
3	Las Vegas	-115.177855	36.117294	NV
3	Las Vegas	-115.167425	36.097955	NV
3	Las Vegas	-115.1149077	36.02818	NV
3	Las Vegas	-115.082339	36.1307842	NV
3	Las Vegas	-115.171309	36.11599166	NV
3	Las Vegas	-115.1378447	36.1161328	NV
3	Las Vegas	-115.0620135	36.168513	NV
3	Las Vegas	-115.2614678	36.2697496	NV
3	Las Vegas	-115.2245118	36.1153521	NV
3	Las Vegas	-115.2067011	36.1104125	NV
3	Las Vegas	-115.156429	36.10131	NV
3	Las Vegas	-115.1732183	36.11783958	NV
3	Las Vegas	-115.1375861	36.1426218	NV
3	Las Vegas	-115.288192	36.291036	NV
3	Las Vegas	-115.1610842	36.1438391	NV
3	Las Vegas	-115.1511267	36.115628	NV
3	Las Vegas	-115.1721858	36.1107749	NV
3	Las Vegas	-115.1029435	36.1006943	NV
3	Las Vegas	-115.2947187	36.1682527	NV
3	Las Vegas	-115.192665	36.11576	NV
3	Las Vegas	-115.2048129	36.1586703	NV
3	Las Vegas	-115.1184164	36.0254142	NV
3	Las Vegas	-115.2515275	36.2191606	NV
3	Las Vegas	-115.1696112	36.1214517	NV
3	Las Vegas	-115.1681642	36.10830805	NV
3	Las Vegas	-115.2015722	36.1147889	NV
3	Las Vegas	-115.16522	36.099004	NV
3	Las Vegas	-115.1583024	36.1586702	NV
3	Las Vegas	-115.1805678	36.1448586	NV
3	Las Vegas	-115.2085076	36.11731625	NV
3	Las Vegas	-115.174227	36.121618	NV
3	Las Vegas	-115.1045666	36.1302246	NV
3	Las Vegas	-115.1576551	36.1141794	NV
3	Las Vegas	-115.2076644	36.1497263	NV
3	Las Vegas	-115.296839	36.09409995	NV
3	Las Vegas	-115.1785982	36.06815985	NV
3	Las Vegas	-115.279439	36.1238755	NV
3	Las Vegas	-115.167725	36.103399	NV
3	Las Vegas	-115.1727567	36.1068957	NV
3	Las Vegas	-115.1578748	36.1427564	NV
3	Las Vegas	-115.2084753	36.0336846	NV
3	Las Vegas	-115.2304131	36.2576752	NV
3	Las Vegas	-115.1534933	36.10916361	NV
3	Las Vegas	-115.1715978	36.0407783	NV
3	Las Vegas	-115.2676299	36.2714625	NV
3	Las Vegas	-115.2079863	36.0944424	NV
3	Las Vegas	-115.246974	36.211312	NV
3	Las Vegas	-115.2056	36.115074	NV
3	Las Vegas	-115.1195172	36.01605207	NV
3	Las Vegas	-115.2913214	36.1603422	NV
3	Las Vegas	-115.172501	36.1100668	NV
3	Las Vegas	-115.1983146	36.1263392	NV
3	Las Vegas	-115.243216	36.187591	NV
3	Las Vegas	-115.2818774	36.2004665	NV
3	Las Vegas	-115.1761563	36.09278851	NV
3	Las Vegas	-115.20848	36.073079	NV
3	Las Vegas	-115.152279	36.1134879	NV
3	Las Vegas	-115.2112409	36.1255374	NV
3	Las Vegas	-115.146372	36.124423	NV
3	Las Vegas	-115.1176201	36.09944318	NV
3	Las Vegas	-115.0993861	36.0722521	NV
3	Las Vegas	-115.174568	36.127307	NV
3	Las Vegas	-115.1864851	36.1186984	NV
3	Las Vegas	-115.20272	36.10089	NV
3	Las Vegas	-115.1583224	36.0577328	NV
3	Las Vegas	-115.1689885	36.12460358	NV
3	Las Vegas	-115.2509056	36.1962809	NV
3	Las Vegas	-115.101483	36.114023	NV
3	Las Vegas	-115.244096	36.049805	NV
3	Las Vegas	-115.1720418	36.1163675	NV
3	Las Vegas	-115.1547196	36.11512307	NV
3	Las Vegas	-115.1177509	36.09971757	NV
3	Las Vegas	-115.2311991	36.2371631	NV
3	Las Vegas	-115.1423943	36.1421289	NV
3	Las Vegas	-115.190277	36.145733	NV
3	Las Vegas	-115.2878484	36.1613371	NV
3	Las Vegas	-115.1643417	36.0600413	NV
3	Las Vegas	-115.2017756	36.1265262	NV
3	Las Vegas	-115.2102897	36.1261521	NV
3	Las Vegas	-115.1414047	36.16998714	NV
3	Las Vegas	-115.177114	36.131979	NV
3	Las Vegas	-115.1632669	36.1520371	NV
3	Las Vegas	-115.1149077	36.02818	NV
3	Las Vegas	-115.209737	36.114935	NV
3	Las Vegas	-115.1025184	36.0786216	NV
3	Las Vegas	-115.1734114	36.11827292	NV
3	Las Vegas	-115.1713943	36.1156902	NV
3	Las Vegas	-115.298302	36.1152681	NV
3	Las Vegas	-115.2440954	36.1611026	NV
3	Las Vegas	-115.1701939	36.1226902	NV
3	Las Vegas	-115.2248077	36.1277487	NV
3	Las Vegas	-115.2243599	36.1129299	NV
3	Las Vegas	-115.2896852	36.0612353	NV
3	Las Vegas	-115.1727113	36.1182265	NV
3	Las Vegas	-115.116175	36.006758	NV
3	Las Vegas	-115.197904	36.125908	NV
3	Las Vegas	-115.1685807	36.10350893	NV
3	Las Vegas	-115.1721927	36.1068162	NV
3	Las Vegas	-115.2964909	36.11350091	NV
3	Las Vegas	-115.1187205	36.0176131	NV
3	Las Vegas	-115.1729418	36.1183949	NV
3	Las Vegas	-115.152417	36.144096	NV
3	Las Vegas	-115.1478836	36.1609974	NV
3	Las Vegas	-115.1525089	36.13978537	NV
3	Las Vegas	-115.166312	36.12757	NV
3	Las Vegas	-115.189818	36.143955	NV
3	Las Vegas	-115.1454799	36.16939051	NV
3	Las Vegas	-115.1764154	36.09256306	NV
3	Las Vegas	-115.1727209	36.02444595	NV
3	Las Vegas	-115.259773	36.194505	NV
3	Las Vegas	-115.1790108	36.06813616	NV
3	Las Vegas	-115.1764396	36.11636745	NV
3	Las Vegas	-115.1712045	36.1116957	NV
3	Las Vegas	-115.176019	36.094254	NV
3	Las Vegas	-115.2878431	36.2831507	NV
3	Las Vegas	-115.1729315	36.1147619	NV
3	Las Vegas	-115.1514119	36.1362847	NV
3	Las Vegas	-115.136389	36.175	NV
3	Las Vegas	-115.2614822	36.1136569	NV
3	Las Vegas	-115.298295	36.0771123	NV
3	Las Vegas	-115.1542695	36.1186973	NV
3	Las Vegas	-115.1711298	36.128561	NV
3	Las Vegas	-115.170403	36.108742	NV
3	Las Vegas	-115.1723524	36.0532414	NV
3	Las Vegas	-115.1509491	36.1090224	NV
3	Las Vegas	-115.1595401	36.1557391	NV
3	Las Vegas	-115.243649	36.071857	NV
3	Las Vegas	-115.1957511	36.1263856	NV
3	Las Vegas	-115.1376144	36.1261213	NV
3	Las Vegas	-115.213272	36.1265592	NV
3	Las Vegas	-115.1765013	36.10757739	NV
2	Las Vegas	-115.2799856	36.2984179	NV
2	Las Vegas	-115.1397463	36.1150242	NV
2	Las Vegas	-115.225011	36.1271853	NV
2	Las Vegas	-115.2253774	36.2171468	NV
2	Las Vegas	-115.1749703	36.09541517	NV
2	Las Vegas	-115.137622	36.135016	NV
2	Las Vegas	-115.0478066	36.14527367	NV
2	Las Vegas	-115.270792	36.143312	NV
2	Las Vegas	-115.2445968	36.1008769	NV
2	Las Vegas	-115.114902	36.151796	NV
2	Las Vegas	-115.177001	36.11199	NV
2	Las Vegas	-115.1952579	36.0387752	NV
2	Las Vegas	-115.257445	36.195768	NV
2	Las Vegas	-115.17204	36.106542	NV
2	Las Vegas	-115.1693695	36.12181303	NV
2	Las Vegas	-115.2881147	36.1579702	NV
2	Las Vegas	-115.284115	36.138984	NV
2	Las Vegas	-115.2378738	36.11487826	NV
2	Las Vegas	-115.2415717	36.14463432	NV
2	Las Vegas	-115.146372	36.124423	NV
2	Las Vegas	-115.151261	36.108898	NV
2	Las Vegas	-115.2809143	36.05607605	NV
2	Las Vegas	-115.2869529	36.1672912	NV
2	Las Vegas	-115.2855925	36.1671901	NV
2	Las Vegas	-115.1711298	36.128561	NV
2	Las Vegas	-115.2799856	36.2984179	NV
2	Las Vegas	-115.1397463	36.1150242	NV
2	Las Vegas	-115.225011	36.1271853	NV
2	Las Vegas	-115.2253774	36.2171468	NV
2	Las Vegas	-115.1749703	36.09541517	NV
2	Las Vegas	-115.137622	36.135016	NV
2	Las Vegas	-115.0478066	36.14527367	NV
2	Las Vegas	-115.270792	36.143312	NV
2	Las Vegas	-115.2445968	36.1008769	NV
2	Las Vegas	-115.114902	36.151796	NV
2	Las Vegas	-115.177001	36.11199	NV
2	Las Vegas	-115.1952579	36.0387752	NV
2	Las Vegas	-115.257445	36.195768	NV
2	Las Vegas	-115.17204	36.106542	NV
2	Las Vegas	-115.1693695	36.12181303	NV
2	Las Vegas	-115.2881147	36.1579702	NV
2	Las Vegas	-115.284115	36.138984	NV
2	Las Vegas	-115.2378738	36.11487826	NV
2	Las Vegas	-115.2415717	36.14463432	NV
2	Las Vegas	-115.146372	36.124423	NV
2	Las Vegas	-115.151261	36.108898	NV
2	Las Vegas	-115.2809143	36.05607605	NV
2	Las Vegas	-115.2869529	36.1672912	NV
2	Las Vegas	-115.2855925	36.1671901	NV
2	Las Vegas	-115.1711298	36.128561	NV
2	Las Vegas	-115.1169739	36.02026367	NV
2	Las Vegas	-115.1425486	36.14252332	NV
2	Las Vegas	-115.171677	36.05446	NV
2	Las Vegas	-115.143347	36.171127	NV
2	Las Vegas	-115.2088673	36.0944572	NV
2	Las Vegas	-115.200935	36.1447963	NV
2	Las Vegas	-115.177184	36.06826246	NV
2	Las Vegas	-115.1739295	36.12203631	NV
2	Las Vegas	-115.13276	36.115612	NV
2	Las Vegas	-115.2439142	36.04517323	NV
2	Las Vegas	-115.1784884	36.1092406	NV
2	Las Vegas	-115.2250915	36.1594218	NV
2	Las Vegas	-115.1750461	36.09898453	NV
2	Las Vegas	-115.082142	36.143775	NV
2	Las Vegas	-115.1851951	36.12566015	NV
2	Las Vegas	-115.146372	36.124423	NV
2	Las Vegas	-115.1969938	36.1263784	NV
2	Las Vegas	-115.1836618	36.04194923	NV
2	Las Vegas	-115.2249451	36.07038879	NV
2	Las Vegas	-115.1084585	36.1305272	NV
2	Las Vegas	-115.1182612	36.0540651	NV
2	Las Vegas	-115.156483	36.142229	NV
2	Las Vegas	-115.2519982	36.0636178	NV
2	Las Vegas	-115.146372	36.124423	NV
2	Las Vegas	-115.3065246	36.1910528	NV
2	Las Vegas	-115.2086907	36.12550514	NV
2	Las Vegas	-115.1546169	36.1439559	NV
2	Las Vegas	-115.1528137	36.13551749	NV
2	Las Vegas	-115.206039	36.15075	NV
2	Las Vegas	-115.135755	36.118238	NV
2	Las Vegas	-115.1029435	36.1006943	NV
2	Las Vegas	-115.2851944	36.1585173	NV
2	Las Vegas	-115.1768402	36.0687779	NV
2	Las Vegas	-115.146372	36.124423	NV
2	Las Vegas	-115.117154	36.00898	NV
2	Las Vegas	-115.1467108	36.1148821	NV
2	Las Vegas	-115.1823137	36.1418626	NV
2	Las Vegas	-115.057109	36.240001	NV
2	Las Vegas	-115.2869252	36.167092	NV
2	Las Vegas	-115.209358	36.100712	NV
2	Las Vegas	-115.1743629	36.1441896	NV
2	Las Vegas	-115.2593102	36.1915723	NV
2	Las Vegas	-115.279582	36.128563	NV
2	Las Vegas	-115.1806837	36.1830457	NV
2	Las Vegas	-115.1727677	36.1040794	NV
2	Las Vegas	-115.1677567	36.12397744	NV
2	Las Vegas	-115.1768402	36.0687779	NV
2	Las Vegas	-115.1740551	36.10792411	NV
2	Las Vegas	-115.242438	36.126717	NV
2	Las Vegas	-115.1370841	36.1066864	NV
2	Las Vegas	-115.150967	36.105948	NV
2	Las Vegas	-115.2797596	36.12902061	NV
2	Las Vegas	-115.165508	36.100782	NV
2	Las Vegas	-115.1538315	36.1089325	NV
2	Las Vegas	-115.1615956	36.1374016	NV
2	Las Vegas	-115.1698896	36.10278945	NV
2	Las Vegas	-115.207528	36.1462228	NV
2	Las Vegas	-115.2536257	36.1430817	NV
2	Las Vegas	-115.2797333	36.1191125	NV
2	Las Vegas	-115.2979334	36.1251453	NV
2	Las Vegas	-115.1644913	36.1937687	NV
2	Las Vegas	-115.2074151	36.123621	NV
2	Las Vegas	-115.1958932	36.1440251	NV
2	Las Vegas	-115.1578748	36.1427564	NV
2	Las Vegas	-115.136169	36.011942	NV
2	Las Vegas	-115.2430194	36.0360324	NV
2	Las Vegas	-115.136559	36.10259	NV
2	Las Vegas	-115.177001	36.11199	NV
2	Las Vegas	-115.1486005	36.1573111	NV
2	Las Vegas	-115.1191946	36.1003269	NV
2	Las Vegas	-115.1457004	36.1443182	NV
2	Las Vegas	-115.1695978	36.1214517	NV
2	Las Vegas	-115.1721598	36.12689718	NV
2	Las Vegas	-115.195684	36.114539	NV
2	Las Vegas	-115.279971	36.078642	NV
2	Las Vegas	-115.173336	36.119556	NV
2	Las Vegas	-115.2412251	36.1148956	NV
2	Las Vegas	-115.206889	36.072516	NV
2	Las Vegas	-115.2063506	35.99515465	NV
2	Las Vegas	-115.3097496	36.1133469	NV
2	Las Vegas	-115.3351997	36.15803263	NV
2	Las Vegas	-115.241332	36.055414	NV
2	Las Vegas	-115.2982296	36.0952055	NV
2	Las Vegas	-115.1701939	36.1226902	NV
2	Las Vegas	-115.173192	36.108713	NV
2	Las Vegas	-115.116566	36.186453	NV
2	Las Vegas	-115.2974709	36.11343746	NV
2	Las Vegas	-115.1657996	36.1268238	NV
2	Las Vegas	-115.3042325	36.1005307	NV
2	Las Vegas	-115.3506779	36.15937617	NV
2	Las Vegas	-115.256869	36.2638103	NV
2	Las Vegas	-115.1327808	36.1142203	NV
2	Las Vegas	-115.3509522	36.1592907	NV
2	Las Vegas	-115.1320877	36.14460754	NV
2	Las Vegas	-115.279884	36.06027	NV
2	Las Vegas	-115.1552788	36.1180678	NV
2	Las Vegas	-115.17204	36.106542	NV
2	Las Vegas	-115.2827383	36.0555607	NV
2	Las Vegas	-115.256172	36.264155	NV
2	Las Vegas	-115.2085247	36.1155262	NV
2	Las Vegas	-115.13605	36.102784	NV
2	Las Vegas	-115.114898	36.142401	NV
2	Las Vegas	-115.1173406	36.1299187	NV
2	Las Vegas	-115.135068	36.11543	NV
2	Las Vegas	-115.173908	36.110091	NV
2	Las Vegas	-115.151247	36.108947	NV
2	Las Vegas	-115.1634847	36.1130255	NV
2	Las Vegas	-115.1696112	36.1214517	NV
2	Las Vegas	-115.1684081	36.1135342	NV
2	Las Vegas	-115.2589672	36.18082422	NV
2	Las Vegas	-115.172435	36.1181689	NV
2	Las Vegas	-115.17484	36.06997253	NV
2	Las Vegas	-115.1748371	36.1179352	NV
2	Las Vegas	-115.1158845	36.02929536	NV
2	Las Vegas	-115.172945	36.118399	NV
2	Las Vegas	-115.3007591	36.1455404	NV
2	Las Vegas	-115.1727516	36.1062031	NV
2	Las Vegas	-115.270802	36.298153	NV
2	Las Vegas	-115.1742268	36.10688395	NV
2	Las Vegas	-115.151261	36.108898	NV
2	Las Vegas	-115.242827	36.194443	NV
2	Las Vegas	-115.207626	36.1145349	NV
2	Las Vegas	-115.136143	36.013144	NV
2	Las Vegas	-115.136215	36.103953	NV
2	Las Vegas	-115.2097984	36.1182771	NV
2	Las Vegas	-115.171971	36.124823	NV
2	Las Vegas	-115.2032516	36.1153832	NV
2	Las Vegas	-115.2892949	36.16367115	NV
2	Las Vegas	-115.1205761	36.0109654	NV
2	Las Vegas	-115.2967171	36.0957458	NV
2	Las Vegas	-115.1768768	36.11194592	NV
2	Las Vegas	-115.182324	36.112044	NV
2	Las Vegas	-115.1727107	36.1094088	NV
2	Las Vegas	-115.138092	36.03188706	NV
2	Las Vegas	-115.2611962	36.1740679	NV
2	Las Vegas	-115.1686409	36.12220542	NV
2	Las Vegas	-115.17099	36.114355	NV
2	Las Vegas	-115.137368	36.114168	NV
2	Las Vegas	-115.1717867	36.1207056	NV
2	Las Vegas	-115.166725	36.10605	NV
2	Las Vegas	-115.2891857	36.1608311	NV
2	Las Vegas	-115.294935	36.1446524	NV
2	Las Vegas	-115.211199	36.125587	NV
2	Las Vegas	-115.1727649	36.1058656	NV
2	Las Vegas	-115.1906168	36.145787	NV
2	Las Vegas	-115.1353046	36.0101596	NV
2	Las Vegas	-115.1914209	36.12616201	NV
2	Las Vegas	-115.175239	36.09232	NV
2	Las Vegas	-115.3055866	36.1929381	NV
2	Las Vegas	-115.1720525	36.11011835	NV
2	Las Vegas	-115.1722323	36.067199	NV
2	Las Vegas	-115.1619246	36.1370456	NV
2	Las Vegas	-115.2433403	36.1010389	NV
2	Las Vegas	-115.18644	36.11881	NV
2	Las Vegas	-115.175557	36.098909	NV
2	Las Vegas	-115.1735187	36.1030101	NV
2	Las Vegas	-115.257743	36.26483	NV
2	Las Vegas	-115.1455116	36.1217684	NV
2	Las Vegas	-115.1630902	36.13673869	NV
2	Las Vegas	-115.1547459	36.1269683	NV
2	Las Vegas	-115.2999764	36.14715261	NV
2	Las Vegas	-115.278464	36.1428	NV
2	Las Vegas	-115.157487	36.115068	NV
2	Las Vegas	-115.166527	36.135534	NV
2	Las Vegas	-115.2521556	36.3051305	NV
2	Las Vegas	-115.1624212	36.13189669	NV
2	Las Vegas	-115.21134	36.11274	NV
2	Las Vegas	-115.121305	36.0420645	NV
2	Las Vegas	-115.138668	36.1001831	NV
2	Las Vegas	-115.0614211	36.2400326	NV
2	Las Vegas	-115.1269965	36.1001186	NV
2	Las Vegas	-115.136389	36.175	NV
2	Las Vegas	-115.2013078	36.12642806	NV
2	Las Vegas	-115.193618	36.144017	NV
2	Las Vegas	-115.1735983	36.1015871	NV
2	Las Vegas	-115.3516784	36.15948327	NV
2	Las Vegas	-115.2423672	36.1527867	NV
2	Las Vegas	-115.2453617	36.1618764	NV
2	Las Vegas	-115.1372337	36.10864355	NV
2	Las Vegas	-115.1898299	36.0983739	NV
2	Las Vegas	-115.1386502	36.1008602	NV
2	Las Vegas	-115.320321	36.159417	NV
2	Las Vegas	-115.173705	36.140012	NV
2	Las Vegas	-115.1737761	36.0909158	NV
2	Las Vegas	-115.2321408	36.1441853	NV
2	Las Vegas	-115.146372	36.124423	NV
2	Las Vegas	-115.2681693	36.0202523	NV
2	Las Vegas	-115.1509664	36.1530812	NV
2	Las Vegas	-115.1731579	36.09941661	NV
2	Las Vegas	-115.3051198	36.19192859	NV
2	Las Vegas	-115.2660053	36.1442303	NV
2	Las Vegas	-115.1415626	36.1703435	NV
2	Las Vegas	-115.102953	36.116765	NV
2	Las Vegas	-115.136389	36.17389145	NV
2	Las Vegas	-115.146372	36.124423	NV
2	Las Vegas	-115.178644	36.1796733	NV
2	Las Vegas	-115.174042	36.12136055	NV
2	Las Vegas	-115.334816	36.1551327	NV
2	Las Vegas	-115.31731	36.160122	NV
2	Las Vegas	-115.1705414	36.10259007	NV
2	Las Vegas	-115.2865495	36.28842233	NV
2	Las Vegas	-115.218416	36.158414	NV
2	Las Vegas	-115.250134	36.24172	NV
2	Las Vegas	-115.1570606	36.16369101	NV
2	Las Vegas	-115.1727876	36.1176605	NV
2	Las Vegas	-115.1834151	36.04206201	NV
2	Las Vegas	-115.232959	36.2391131	NV
2	Las Vegas	-115.207463	36.071196	NV
2	Las Vegas	-115.179791	36.180676	NV
2	Las Vegas	-115.2250084	36.1265813	NV
2	Las Vegas	-115.2627511	36.14325986	NV
2	Las Vegas	-115.2259262	36.1265774	NV
2	Las Vegas	-115.2102897	36.1261521	NV
2	Las Vegas	-115.2431583	36.0615876	NV
2	Las Vegas	-115.243522	36.07097	NV
2	Las Vegas	-115.1687632	36.12437826	NV
2	Las Vegas	-115.1738726	36.1097544	NV
2	Las Vegas	-115.130373	36.179366	NV
2	Las Vegas	-115.2438946	36.0216665	NV
2	Las Vegas	-115.15523	36.1351687	NV
2	Las Vegas	-115.1702046	36.12246488	NV
2	Las Vegas	-115.2858339	36.1587618	NV
2	Las Vegas	-115.2062221	36.1969016	NV
2	Las Vegas	-115.224343	36.034654	NV
2	Las Vegas	-115.152902	36.12840195	NV
2	Las Vegas	-115.1692923	36.12232381	NV
2	Las Vegas	-115.1766143	36.09535564	NV
2	Las Vegas	-115.1173366	36.02204615	NV
2	Las Vegas	-115.1822024	36.10131547	NV
2	Las Vegas	-115.1193082	36.1437476	NV
2	Las Vegas	-115.1366006	36.1411656	NV
2	Las Vegas	-115.3073116	36.0860344	NV
2	Las Vegas	-115.1732654	36.12769353	NV
2	Las Vegas	-115.184915	36.12607	NV
2	Las Vegas	-115.1944048	36.1441999	NV
2	Las Vegas	-115.0762536	36.149751	NV
2	Las Vegas	-115.172426	36.101203	NV
2	Las Vegas	-115.1482801	36.16602751	NV
2	Las Vegas	-115.31363	36.1573134	NV
2	Las Vegas	-115.224558	36.128083	NV
2	Las Vegas	-115.1849221	36.12620506	NV
2	Las Vegas	-115.1688167	36.11001863	NV
2	Las Vegas	-115.1360221	36.1008067	NV
2	Las Vegas	-115.1507033	36.02117841	NV
2	Las Vegas	-115.2698822	36.28350067	NV
2	Las Vegas	-115.175303	36.092078	NV
2	Las Vegas	-115.2979714	36.1231514	NV
2	Las Vegas	-115.314551	36.1284289	NV
2	Las Vegas	-115.164675	36.12808322	NV
2	Las Vegas	-115.1770635	36.06951313	NV
2	Las Vegas	-115.169553	36.121792	NV
2	Las Vegas	-115.1413073	36.1693227	NV
2	Las Vegas	-115.017043	36.087385	NV
2	Las Vegas	-115.2057642	36.27964666	NV
2	Las Vegas	-115.1701939	36.1226902	NV
2	Las Vegas	-115.1769688	36.09496641	NV
2	Las Vegas	-115.1511348	36.0849929	NV
2	Las Vegas	-115.2975437	36.11289042	NV
2	Las Vegas	-115.1415715	36.1715995	NV
2	Las Vegas	-115.2418546	36.20220201	NV
2	Las Vegas	-115.0909203	36.1139613	NV
2	Las Vegas	-115.278969	36.159901	NV
2	Las Vegas	-115.137672	36.128998	NV
2	Las Vegas	-115.2481396	36.195266	NV
2	Las Vegas	-115.1536602	36.1089964	NV
2	Las Vegas	-115.170579	36.11250064	NV
2	Las Vegas	-115.24534	36.071018	NV
2	Las Vegas	-115.2235321	36.1152796	NV
2	Las Vegas	-115.2924059	36.1568895	NV
2	Las Vegas	-115.217922	36.099751	NV
2	Las Vegas	-115.1704747	36.11774777	NV
2	Las Vegas	-115.287149	36.291612	NV
2	Las Vegas	-115.20638	36.006571	NV
2	Las Vegas	-115.2398152	36.2476774	NV
2	Las Vegas	-115.1039694	36.09971	NV
2	Las Vegas	-115.256656	36.265008	NV
2	Las Vegas	-115.2083645	36.099494	NV
2	Las Vegas	-115.1633237	36.1323387	NV
2	Las Vegas	-115.1634184	36.1124875	NV
2	Las Vegas	-115.201181	36.126728	NV
2	Las Vegas	-115.2825691	36.1980345	NV
2	Las Vegas	-115.2944204	36.1160268	NV
2	Las Vegas	-115.175557	36.098909	NV
2	Las Vegas	-115.2038275	35.9986631	NV
2	Las Vegas	-115.1350607	36.1006247	NV
2	Las Vegas	-115.171397	36.142583	NV
2	Las Vegas	-115.2515591	36.14358271	NV
2	Las Vegas	-115.2232902	36.1255378	NV
2	Las Vegas	-115.1402675	36.1713078	NV
2	Las Vegas	-115.3038687	36.19307667	NV
2	Las Vegas	-115.1747074	36.0113116	NV
2	Las Vegas	-115.131764	36.115023	NV
2	Las Vegas	-115.209742	36.114943	NV
2	Las Vegas	-115.264601	36.2710528	NV
2	Las Vegas	-115.262993	36.27137207	NV
2	Las Vegas	-115.1606762	36.13972892	NV
2	Las Vegas	-115.2079082	36.2769088	NV
2	Las Vegas	-115.133261	36.08040931	NV
2	Las Vegas	-115.1465866	36.12459632	NV
2	Las Vegas	-115.2250086	36.1269247	NV
2	Las Vegas	-115.132227	36.1156099	NV
2	Las Vegas	-115.145126	36.17488	NV
2	Las Vegas	-115.2084588	36.11863199	NV
2	Las Vegas	-115.24387	36.051627	NV
2	Las Vegas	-115.1724261	36.1011972	NV
2	Las Vegas	-115.2940705	36.1438241	NV
2	Las Vegas	-115.2001047	36.10189101	NV
2	Las Vegas	-115.1959414	36.1254067	NV
2	Las Vegas	-115.3140301	36.1154163	NV
2	Las Vegas	-115.208553	36.142482	NV
2	Las Vegas	-115.151261	36.108898	NV
2	Las Vegas	-115.298266	36.0789703	NV
2	Las Vegas	-115.153581	36.262122	NV
2	Las Vegas	-115.2775151	36.1441379	NV
2	Las Vegas	-115.270352	36.271468	NV
2	Las Vegas	-115.18925	36.112443	NV
2	Las Vegas	-115.1758965	36.01154119	NV
2	Las Vegas	-115.1669352	36.12657638	NV
2	Las Vegas	-115.1499809	36.10550006	NV
2	Las Vegas	-115.332953	36.163656	NV
2	Las Vegas	-115.2869305	36.1685938	NV
2	Las Vegas	-115.1555981	36.1149099	NV
2	Las Vegas	-115.3343868	36.15679595	NV
2	Las Vegas	-115.1751092	36.1101712	NV
2	Las Vegas	-115.169277	36.1025618	NV
2	Las Vegas	-115.1986027	36.0387056	NV
2	Las Vegas	-115.2804847	36.1439202	NV
2	Las Vegas	-115.2462757	36.2742311	NV
2	Las Vegas	-115.174663	36.029492	NV
