bad_reviews_size	city	longitude	latitude	state
3	Phoenix	-111.9788382	33.6758628	AZ
4	Phoenix	-112.067828	33.458348	AZ
6	Phoenix	-112.0186305	33.4518871	AZ
3	Phoenix	-112.0734243	33.4473359	AZ
1	Phoenix	-112.1740513	33.4640376	AZ
1	Phoenix	-111.986521	33.494436	AZ
5	Phoenix	-112.029562	33.5160662	AZ
1	Phoenix	-112.1002302	33.6264211	AZ
1	Phoenix	-112.0739922	33.4974812	AZ
4	Phoenix	-112.0836272	33.4880502	AZ
5	Phoenix	-112.0610062	33.5098142	AZ
1	Phoenix	-112.13216	33.63236	AZ
2	Phoenix	-112.0999798	33.4857345	AZ
1	Phoenix	-112.0369562	33.50923017	AZ
1	Phoenix	-112.0026246	33.4360388	AZ
5	Phoenix	-112.0911673	33.5239687	AZ
1	Phoenix	-112.0482013	33.4332134	AZ
1	Phoenix	-112.0106146	33.3781837	AZ
1	Phoenix	-112.1002426	33.64058304	AZ
1	Phoenix	-111.9800631	33.3190861	AZ
2	Phoenix	-112.0686882	33.4462892	AZ
1	Phoenix	-112.0691194	33.4526031	AZ
1	Phoenix	-112.0290547	33.4474354	AZ
1	Phoenix	-112.0608177	33.5093372	AZ
4	Phoenix	-111.9633752	33.67532619	AZ
2	Phoenix	-111.9944572	33.43406473	AZ
5	Phoenix	-112.047508	33.5243311	AZ
4	Phoenix	-112.1162617	33.5764031	AZ
1	Phoenix	-112.1513021	33.56858406	AZ
1	Phoenix	-112.020834	33.480678	AZ
1	Phoenix	-112.095189	33.5206919	AZ
2	Phoenix	-112.0872865	33.6400079	AZ
1	Phoenix	-112.0649235	33.4743013	AZ
20	Phoenix	-112.0723271	33.45669606	AZ
3	Phoenix	-112.0910715	33.4943622	AZ
2	Phoenix	-112.1161256	33.5768931	AZ
4	Phoenix	-112.0403946	33.5094461	AZ
1	Phoenix	-112.083878	33.4974525	AZ
3	Phoenix	-111.9905526	33.4348992	AZ
2	Phoenix	-111.9949044	33.30369459	AZ
2	Phoenix	-112.1308786	33.6399107	AZ
1	Phoenix	-112.004291	33.640076	AZ
1	Phoenix	-112.0753359	33.48375639	AZ
5	Phoenix	-112.0651591	33.519553	AZ
3	Phoenix	-111.973603	33.4514039	AZ
1	Phoenix	-111.9783494	33.4089039	AZ
8	Phoenix	-112.042514	33.509702	AZ
1	Phoenix	-112.04624	33.5087649	AZ
1	Phoenix	-112.0356497	33.4362545	AZ
1	Phoenix	-111.9746066	33.678615	AZ
1	Phoenix	-112.000651	33.4955624	AZ
1	Phoenix	-112.0136664	33.5835789	AZ
1	Phoenix	-111.9765164	33.3172434	AZ
1	Phoenix	-111.9788382	33.6758628	AZ
2	Phoenix	-112.0601964	33.5094801	AZ
1	Phoenix	-111.9990921	33.43487949	AZ
1	Phoenix	-111.979024	33.423875	AZ
2	Phoenix	-112.045639	33.494997	AZ
1	Phoenix	-112.099212	33.553471	AZ
1	Phoenix	-112.067113	33.457788	AZ
1	Phoenix	-112.0982917	33.5386352	AZ
1	Phoenix	-112.0696	33.4492	AZ
1	Phoenix	-111.993252	33.305759	AZ
1	Phoenix	-112.0473824	33.3921725	AZ
1	Phoenix	-112.120516	33.5803589	AZ
1	Phoenix	-112.070677	33.392663	AZ
4	Phoenix	-112.0651766	33.5754756	AZ
1	Phoenix	-111.9825532	33.480203	AZ
2	Phoenix	-112.0888223	33.5093023	AZ
1	Phoenix	-111.99117	33.305945	AZ
3	Phoenix	-112.0734119	33.51369719	AZ
2	Phoenix	-111.9890691	33.49564234	AZ
1	Phoenix	-112.1333575	33.4805399	AZ
1	Phoenix	-112.075503	33.449553	AZ
4	Phoenix	-112.1001383	33.5540954	AZ
1	Phoenix	-112.1142778	33.7110102	AZ
1	Phoenix	-112.104316	33.56834	AZ
4	Phoenix	-111.9832563	33.34870555	AZ
2	Phoenix	-112.0131265	33.6104924	AZ
2	Phoenix	-112.1256146	33.57412415	AZ
1	Phoenix	-112.134449	33.596776	AZ
1	Phoenix	-112.0138754	33.4491188	AZ
1	Phoenix	-112.1097168	33.5534301	AZ
2	Phoenix	-112.0998501	33.5520874	AZ
1	Phoenix	-112.054646	33.552903	AZ
1	Phoenix	-111.9836576	33.6013561	AZ
1	Phoenix	-112.1338743	33.5833752	AZ
1	Phoenix	-112.0690737	33.4859173	AZ
5	Phoenix	-112.055957	33.45107	AZ
1	Phoenix	-112.0754187	33.4495994	AZ
1	Phoenix	-112.116182	33.6834879	AZ
2	Phoenix	-112.0734239	33.4473356	AZ
2	Phoenix	-112.00303	33.62121	AZ
1	Phoenix	-111.99569	33.626712	AZ
1	Phoenix	-112.073396	33.506856	AZ
4	Phoenix	-112.092428	33.683323	AZ
2	Phoenix	-112.0341955	33.5089644	AZ
3	Phoenix	-112.065474	33.47014	AZ
2	Phoenix	-112.0462108	33.4596905	AZ
2	Phoenix	-112.1341836	33.5108736	AZ
1	Phoenix	-112.0537905	33.3067372	AZ
2	Phoenix	-111.9928284	33.45173264	AZ
3	Phoenix	-112.0318284	33.4802944	AZ
1	Phoenix	-112.1204917	33.5804279	AZ
2	Phoenix	-112.0740373	33.4483771	AZ
10	Phoenix	-112.0827581	33.5005043	AZ
2	Phoenix	-111.9786993	33.6780427	AZ
2	Phoenix	-112.11785	33.524313	AZ
6	Phoenix	-112.02476	33.511132	AZ
1	Phoenix	-112.0070357	33.4354544	AZ
1	Phoenix	-112.0136199	33.4371562	AZ
4	Phoenix	-112.1246212	33.5800411	AZ
1	Phoenix	-112.011749	33.50934658	AZ
1	Phoenix	-112.2231487	33.4795886	AZ
2	Phoenix	-112.2211163	33.4673054	AZ
2	Phoenix	-112.0735793	33.4483266	AZ
4	Phoenix	-112.0741278	33.4460879	AZ
1	Phoenix	-111.9832636	33.6411845	AZ
4	Phoenix	-112.0734977	33.4916953	AZ
1	Phoenix	-112.0733143	33.4516715	AZ
3	Phoenix	-111.9967663	33.4951157	AZ
1	Phoenix	-112.1354835	33.5382119	AZ
2	Phoenix	-112.0822129	33.4951554	AZ
5	Phoenix	-112.0482435	33.5237004	AZ
2	Phoenix	-112.0679945	33.6400537	AZ
7	Phoenix	-112.0717592	33.4493093	AZ
2	Phoenix	-111.994039	33.479852	AZ
1	Phoenix	-112.0127202	33.4767236	AZ
1	Phoenix	-111.985681	33.596212	AZ
1	Phoenix	-112.0163009	33.4948208	AZ
1	Phoenix	-112.1012912	33.6782379	AZ
3	Phoenix	-111.9776786	33.3042644	AZ
1	Phoenix	-112.1309262	33.79910981	AZ
1	Phoenix	-112.1160088	33.4510841	AZ
1	Phoenix	-112.0743318	33.4493946	AZ
1	Phoenix	-112.077177	33.458871	AZ
1	Phoenix	-112.0731767	33.4484279	AZ
2	Phoenix	-111.9864876	33.475116	AZ
1	Phoenix	-112.1188971	33.6397684	AZ
1	Phoenix	-112.1696016	33.4659771	AZ
1	Phoenix	-111.9891177	33.495074	AZ
2	Phoenix	-112.1279076	33.8000093	AZ
2	Phoenix	-111.9785499	33.3309021	AZ
1	Phoenix	-111.980062	33.331946	AZ
6	Phoenix	-112.0722441	33.4655579	AZ
1	Phoenix	-111.9804863	33.3927605	AZ
1	Phoenix	-112.237113	33.423497	AZ
2	Phoenix	-111.9869127	33.44950633	AZ
1	Phoenix	-112.034388	33.50921743	AZ
1	Phoenix	-112.1087177	33.5531164	AZ
1	Phoenix	-111.9996779	33.436051	AZ
1	Phoenix	-112.064795	33.517587	AZ
2	Phoenix	-111.9777855	33.3194033	AZ
2	Phoenix	-112.1681035	33.46708766	AZ
4	Phoenix	-111.92641	33.655566	AZ
1	Phoenix	-112.0997467	33.4956607	AZ
2	Phoenix	-112.0377579	33.5078414	AZ
1	Phoenix	-112.0471395	33.4802204	AZ
1	Phoenix	-112.101646	33.693258	AZ
3	Phoenix	-112.0686108	33.4577071	AZ
3	Phoenix	-112.0314675	33.48778143	AZ
2	Phoenix	-111.978772	33.600769	AZ
5	Phoenix	-112.0972094	33.4512558	AZ
4	Phoenix	-112.0824688	33.5173351	AZ
3	Phoenix	-111.9971926	33.4804846	AZ
3	Phoenix	-112.0130547	33.6406929	AZ
3	Phoenix	-112.0737503	33.5650982	AZ
1	Phoenix	-111.9956595	33.63988532	AZ
1	Phoenix	-112.0717684	33.6395011	AZ
1	Phoenix	-112.0737398	33.5612361	AZ
2	Phoenix	-112.092979	33.522307	AZ
3	Phoenix	-112.072167	33.455863	AZ
4	Phoenix	-112.026154	33.439648	AZ
2	Phoenix	-112.0115928	33.4805041	AZ
1	Phoenix	-112.057112	33.553251	AZ
1	Phoenix	-112.029562	33.5160662	AZ
3	Phoenix	-112.1366725	33.6390629	AZ
1	Phoenix	-112.0742455	33.459701	AZ
1	Phoenix	-112.065568	33.45869213	AZ
3	Phoenix	-112.058811	33.509677	AZ
2	Phoenix	-112.0737398	33.5612361	AZ
1	Phoenix	-112.012594	33.304846	AZ
3	Phoenix	-111.9746066	33.678615	AZ
1	Phoenix	-112.2348367	33.4943527	AZ
1	Phoenix	-112.0993343	33.5895477	AZ
2	Phoenix	-112.1340382	33.5241972	AZ
1	Phoenix	-112.0980691	33.5239388	AZ
1	Phoenix	-112.0703479	33.4450348	AZ
1	Phoenix	-112.07	33.45014323	AZ
7	Phoenix	-112.0791346	33.49140488	AZ
1	Phoenix	-112.046771	33.5088898	AZ
1	Phoenix	-112.0154884	33.4505129	AZ
1	Phoenix	-112.069119	33.511391	AZ
1	Phoenix	-112.0182329	33.6629442	AZ
1	Phoenix	-111.9834389	33.6011167	AZ
1	Phoenix	-112.0740373	33.4483771	AZ
1	Phoenix	-112.0551086	33.5378307	AZ
1	Phoenix	-112.0791022	33.4549678	AZ
2	Phoenix	-112.0710759	33.44688506	AZ
1	Phoenix	-111.9780516	33.6400245	AZ
1	Phoenix	-111.9773494	33.59728644	AZ
1	Phoenix	-112.0253849	33.5096014	AZ
1	Phoenix	-112.059954	33.448717	AZ
9	Phoenix	-112.0721177	33.44480198	AZ
9	Phoenix	-112.04698	33.523984	AZ
1	Phoenix	-112.022972	33.495342	AZ
1	Phoenix	-112.0974548	33.4633635	AZ
1	Phoenix	-112.150726	33.5981674	AZ
1	Phoenix	-112.081819	33.466106	AZ
1	Phoenix	-112.1310283	33.610825	AZ
3	Phoenix	-112.064755	33.459347	AZ
6	Phoenix	-112.073616	33.477031	AZ
1	Phoenix	-112.1011921	33.5234752	AZ
2	Phoenix	-112.081655	33.466104	AZ
1	Phoenix	-112.1346307	33.5963901	AZ
3	Phoenix	-112.0973137	33.391964	AZ
2	Phoenix	-111.9300279	33.6556844	AZ
1	Phoenix	-112.1343372	33.5415109	AZ
5	Phoenix	-112.036358	33.5092757	AZ
1	Phoenix	-111.9794097	33.5984581	AZ
1	Phoenix	-112.134718	33.6107487	AZ
1	Phoenix	-112.0677697	33.640437	AZ
1	Phoenix	-111.9833284	33.59929102	AZ
1	Phoenix	-112.03238	33.407247	AZ
3	Phoenix	-112.0741658	33.5694088	AZ
5	Phoenix	-111.978579	33.677854	AZ
4	Phoenix	-112.1173872	33.64161384	AZ
1	Phoenix	-112.1158534	33.7978265	AZ
4	Phoenix	-112.134316	33.625972	AZ
1	Phoenix	-112.1862167	33.4818347	AZ
1	Phoenix	-112.013761	33.625416	AZ
1	Phoenix	-112.0914133	33.5710426	AZ
2	Phoenix	-112.0370968	33.5980736	AZ
1	Phoenix	-111.9668845	33.68566624	AZ
3	Phoenix	-112.0715672	33.45705418	AZ
1	Phoenix	-112.016571	33.4800911	AZ
1	Phoenix	-112.081364	33.639663	AZ
3	Phoenix	-112.0535936	33.3059751	AZ
1	Phoenix	-111.9787374	33.3174663	AZ
2	Phoenix	-112.0235948	33.4068343	AZ
2	Phoenix	-111.9954374	33.4360262	AZ
1	Phoenix	-111.9722278	33.4659236	AZ
1	Phoenix	-112.0328876	33.4947915	AZ
1	Phoenix	-112.057273	33.5511259	AZ
2	Phoenix	-112.0871161	33.4549602	AZ
1	Phoenix	-112.1298368	33.6252489	AZ
3	Phoenix	-112.0670512	33.60775508	AZ
3	Phoenix	-112.029652	33.51000845	AZ
1	Phoenix	-111.9968073	33.43777499	AZ
1	Phoenix	-112.0469586	33.4794961	AZ
1	Phoenix	-112.1159794	33.5721676	AZ
3	Phoenix	-112.0653058	33.5599538	AZ
5	Phoenix	-112.1492386	33.6391367	AZ
1	Phoenix	-111.979556	33.625558	AZ
3	Phoenix	-111.9746066	33.678615	AZ
2	Phoenix	-111.998367	33.435146	AZ
1	Phoenix	-112.109379	33.509839	AZ
1	Phoenix	-112.1135828	33.4522239	AZ
2	Phoenix	-112.114918	33.582793	AZ
6	Phoenix	-111.995167	33.640408	AZ
1	Phoenix	-112.0370322	33.5092864	AZ
2	Phoenix	-112.0686337	33.4516878	AZ
5	Phoenix	-112.0081633	33.4155715	AZ
1	Phoenix	-111.9924295	33.4807298	AZ
1	Phoenix	-112.0811988	33.6405901	AZ
1	Phoenix	-112.0157124	33.4950241	AZ
1	Phoenix	-111.969461	33.678131	AZ
1	Phoenix	-112.064368	33.639197	AZ
1	Phoenix	-112.1851741	33.4952625	AZ
1	Phoenix	-112.0245755	33.5966715	AZ
2	Phoenix	-112.0129108	33.3906771	AZ
1	Phoenix	-112.132237	33.3925243	AZ
1	Phoenix	-111.973021	33.347738	AZ
4	Phoenix	-112.0750091	33.48365567	AZ
1	Phoenix	-112.0736473	33.4392182	AZ
3	Phoenix	-111.9957522	33.50231263	AZ
3	Phoenix	-112.0648679	33.5290164	AZ
1	Phoenix	-111.9651031	33.67692564	AZ
4	Phoenix	-112.0010198	33.4951558	AZ
1	Phoenix	-112.254559	33.4780159	AZ
1	Phoenix	-112.224647	33.4765	AZ
2	Phoenix	-112.1257408	33.5735301	AZ
2	Phoenix	-112.1116606	33.6401217	AZ
2	Phoenix	-111.969094	33.504688	AZ
11	Phoenix	-112.0474569	33.5478355	AZ
2	Phoenix	-112.1320278	33.3931285	AZ
1	Phoenix	-111.9299197	33.6554989	AZ
2	Phoenix	-111.9800201	33.5993116	AZ
1	Phoenix	-112.047341	33.466038	AZ
2	Phoenix	-112.078017	33.465462	AZ
4	Phoenix	-112.027313	33.510538	AZ
1	Phoenix	-112.0744706	33.5071469	AZ
1	Phoenix	-112.0031664	33.495169	AZ
1	Phoenix	-112.057219	33.448422	AZ
1	Phoenix	-111.9768837	33.5834251	AZ
2	Phoenix	-112.1220016	33.83135327	AZ
6	Phoenix	-112.0654365	33.59509686	AZ
1	Phoenix	-112.0151942	33.5100279	AZ
1	Phoenix	-111.9817311	33.6390345	AZ
2	Phoenix	-111.9759674	33.3180465	AZ
1	Phoenix	-111.9958677	33.4797323	AZ
1	Phoenix	-112.0021391	33.43736848	AZ
4	Phoenix	-112.0647949	33.474683	AZ
2	Phoenix	-112.081337	33.57144165	AZ
1	Phoenix	-112.0192408	33.6410451	AZ
1	Phoenix	-112.051734	33.583061	AZ
1	Phoenix	-112.012779	33.596585	AZ
1	Phoenix	-112.0649071	33.4770399	AZ
1	Phoenix	-112.0737503	33.5650982	AZ
1	Phoenix	-112.065431	33.469968	AZ
1	Phoenix	-112.070599	33.378801	AZ
2	Phoenix	-112.1506377	33.6389203	AZ
2	Phoenix	-111.9872611	33.5997402	AZ
1	Phoenix	-112.0292056	33.3777009	AZ
4	Phoenix	-112.011827	33.436293	AZ
5	Phoenix	-112.113732	33.715095	AZ
1	Phoenix	-111.977677	33.446572	AZ
1	Phoenix	-112.0649759	33.5248869	AZ
1	Phoenix	-111.9694565	33.678092	AZ
3	Phoenix	-112.1348765	33.6120737	AZ
1	Phoenix	-112.0463575	33.5102764	AZ
1	Phoenix	-112.11349	33.569822	AZ
9	Phoenix	-111.9820214	33.3480616	AZ
1	Phoenix	-112.0306016	33.637571	AZ
1	Phoenix	-112.0312155	33.4803136	AZ
3	Phoenix	-111.9602653	33.4803042	AZ
1	Phoenix	-111.973021	33.347738	AZ
1	Phoenix	-112.0741357	33.5102286	AZ
2	Phoenix	-111.9796339	33.32936422	AZ
1	Phoenix	-112.084094	33.486825	AZ
1	Phoenix	-112.1012409	33.6988912	AZ
3	Phoenix	-112.1203737	33.59864811	AZ
2	Phoenix	-111.9786507	33.6003783	AZ
3	Phoenix	-112.048136	33.508282	AZ
1	Phoenix	-112.030424	33.6764297	AZ
6	Phoenix	-112.073681	33.367178	AZ
1	Phoenix	-112.0396867	33.5308657	AZ
1	Phoenix	-112.0989577	33.6836515	AZ
5	Phoenix	-112.0791022	33.4549678	AZ
3	Phoenix	-112.134394	33.8447539	AZ
1	Phoenix	-112.0689154	33.64015147	AZ
2	Phoenix	-112.0816451	33.46599127	AZ
2	Phoenix	-112.0580499	33.4368059	AZ
2	Phoenix	-112.0686707	33.4462892	AZ
1	Phoenix	-111.97839	33.303967	AZ
1	Phoenix	-112.0477004	33.5151044	AZ
2	Phoenix	-111.976905	33.612935	AZ
4	Phoenix	-112.1129733	33.7150071	AZ
1	Phoenix	-112.078017	33.465462	AZ
1	Phoenix	-112.0701129	33.4526933	AZ
1	Phoenix	-112.0178286	33.4382789	AZ
1	Phoenix	-112.152778	33.4660064	AZ
1	Phoenix	-112.0125947	33.305063	AZ
1	Phoenix	-112.1106724	33.6403418	AZ
2	Phoenix	-112.0610433	33.4588282	AZ
3	Phoenix	-112.1342532	33.5549658	AZ
2	Phoenix	-111.97993	33.31898	AZ
1	Phoenix	-112.031235	33.623899	AZ
1	Phoenix	-112.1002233	33.6416539	AZ
1	Phoenix	-111.9776001	33.67499924	AZ
1	Phoenix	-112.0146409	33.5100544	AZ
1	Phoenix	-112.0069893	33.4354634	AZ
3	Phoenix	-112.1318707	33.6256754	AZ
1	Phoenix	-112.0131037	33.5835147	AZ
1	Phoenix	-112.0824051	33.46550369	AZ
1	Phoenix	-112.0995559	33.5249914	AZ
1	Phoenix	-112.0106146	33.3781837	AZ
4	Phoenix	-111.960833	33.4876239	AZ
6	Phoenix	-112.116198	33.560853	AZ
1	Phoenix	-112.0733807	33.3912528	AZ
1	Phoenix	-112.116243	33.566989	AZ
1	Phoenix	-112.0292861	33.6534875	AZ
2	Phoenix	-112.085784	33.5095361	AZ
5	Phoenix	-112.0106146	33.3781837	AZ
1	Phoenix	-112.1737689	33.4944863	AZ
4	Phoenix	-112.0152854	33.5100242	AZ
1	Phoenix	-112.1098241	33.6541283	AZ
2	Phoenix	-112.0740912	33.5126276	AZ
10	Phoenix	-112.2190091	33.466225	AZ
2	Phoenix	-112.073296	33.3842246	AZ
5	Phoenix	-111.9779084	33.6278262	AZ
5	Phoenix	-112.0479163	33.4789315	AZ
2	Phoenix	-111.98959	33.4949597	AZ
1	Phoenix	-111.9836359	33.6021726	AZ
5	Phoenix	-112.0908585	33.6878601	AZ
2	Phoenix	-111.9724374	33.67696416	AZ
3	Phoenix	-112.1313015	33.6397266	AZ
2	Phoenix	-112.0485997	33.5237125	AZ
2	Phoenix	-112.117547	33.7972478	AZ
1	Phoenix	-112.1335065	33.609824	AZ
2	Phoenix	-111.9838293	33.3483959	AZ
1	Phoenix	-111.9778654	33.597599	AZ
1	Phoenix	-112.0962274	33.5097112	AZ
1	Phoenix	-112.1189379	33.6399375	AZ
3	Phoenix	-112.0629953	33.4951559	AZ
2	Phoenix	-112.1359928	33.56674	AZ
1	Phoenix	-112.118963	33.6394497	AZ
2	Phoenix	-111.9727015	33.67568059	AZ
1	Phoenix	-112.0301937	33.481724	AZ
1	Phoenix	-112.0301896	33.67106847	AZ
1	Phoenix	-112.2178347	33.4942713	AZ
5	Phoenix	-112.065458	33.449233	AZ
1	Phoenix	-112.1242696	33.66760038	AZ
2	Phoenix	-112.150302	33.523617	AZ
1	Phoenix	-111.9767717	33.6790861	AZ
3	Phoenix	-111.9780071	33.3197625	AZ
1	Phoenix	-112.0605131	33.4947362	AZ
1	Phoenix	-112.071886	33.449858	AZ
5	Phoenix	-111.9768837	33.5834251	AZ
1	Phoenix	-112.1004874	33.5529149	AZ
1	Phoenix	-111.9793728	33.32935843	AZ
3	Phoenix	-112.065512	33.5763327	AZ
1	Phoenix	-112.0303905	33.4953991	AZ
7	Phoenix	-112.0825986	33.5168326	AZ
1	Phoenix	-111.9761895	33.676431	AZ
1	Phoenix	-112.257442	33.478176	AZ
2	Phoenix	-112.063404	33.60731	AZ
1	Phoenix	-112.0766916	33.4517763	AZ
1	Phoenix	-112.0133943	33.4804835	AZ
2	Phoenix	-112.11582	33.568585	AZ
1	Phoenix	-112.125528	33.667839	AZ
1	Phoenix	-112.065237	33.488807	AZ
2	Phoenix	-111.9778682	33.6396352	AZ
2	Phoenix	-112.0479841	33.513505	AZ
2	Phoenix	-111.991549	33.320748	AZ
1	Phoenix	-111.9821183	33.334627	AZ
2	Phoenix	-112.064827	33.457334	AZ
3	Phoenix	-112.1034416	33.5672292	AZ
1	Phoenix	-112.1135009	33.4957701	AZ
1	Phoenix	-112.0638736	33.5095175	AZ
1	Phoenix	-112.0657286	33.4657117	AZ
1	Phoenix	-112.0258966	33.5095797	AZ
2	Phoenix	-112.064704	33.529845	AZ
1	Phoenix	-112.0823359	33.516464	AZ
1	Phoenix	-112.083991	33.508834	AZ
2	Phoenix	-112.098337	33.553457	AZ
3	Phoenix	-112.0474713	33.5242756	AZ
1	Phoenix	-112.1223949	33.5813975	AZ
1	Phoenix	-111.980422	33.595827	AZ
1	Phoenix	-112.112867	33.640625	AZ
1	Phoenix	-112.082414	33.5027018	AZ
1	Phoenix	-112.0653186	33.4702022	AZ
1	Phoenix	-111.9878697	33.4552907	AZ
1	Phoenix	-112.079947	33.4950915	AZ
1	Phoenix	-112.082376	33.4875737	AZ
4	Phoenix	-111.9738427	33.46587326	AZ
7	Phoenix	-112.0739142	33.5062078	AZ
2	Phoenix	-112.032032	33.50634	AZ
1	Phoenix	-111.9883722	33.4954826	AZ
1	Phoenix	-111.9942361	33.6411675	AZ
1	Phoenix	-112.065316	33.5752965	AZ
2	Phoenix	-112.075324	33.4495069	AZ
1	Phoenix	-112.055161	33.53787131	AZ
2	Phoenix	-112.1195513	33.5793892	AZ
2	Phoenix	-112.081565	33.465499	AZ
1	Phoenix	-112.2375413	33.4955629	AZ
1	Phoenix	-111.9806304	33.5988434	AZ
3	Phoenix	-112.068359	33.457863	AZ
2	Phoenix	-112.0072682	33.43653	AZ
1	Phoenix	-112.03017	33.671426	AZ
5	Phoenix	-111.9767838	33.67588389	AZ
9	Phoenix	-112.0737901	33.4355247	AZ
2	Phoenix	-112.1516293	33.6390426	AZ
1	Phoenix	-111.9913707	33.6004116	AZ
4	Phoenix	-111.986469	33.476082	AZ
6	Phoenix	-111.9749509	33.67622337	AZ
3	Phoenix	-111.9300279	33.6556844	AZ
1	Phoenix	-112.118976	33.579999	AZ
1	Phoenix	-112.0656645	33.4495394	AZ
1	Phoenix	-112.073765	33.51315	AZ
3	Phoenix	-112.0714986	33.4587486	AZ
1	Phoenix	-112.046985	33.524634	AZ
1	Phoenix	-112.0491903	33.5237486	AZ
1	Phoenix	-112.056065	33.472853	AZ
4	Phoenix	-112.0131469	33.65620949	AZ
6	Phoenix	-112.008454	33.581757	AZ
2	Phoenix	-112.047907	33.505884	AZ
1	Phoenix	-112.0740771	33.4504587	AZ
1	Phoenix	-112.151282	33.640832	AZ
1	Phoenix	-112.2173778	33.4946902	AZ
1	Phoenix	-112.1345641	33.55204154	AZ
1	Phoenix	-112.0999297	33.4956034	AZ
6	Phoenix	-112.004267	33.640223	AZ
1	Phoenix	-112.0709733	33.45492901	AZ
2	Phoenix	-112.1006458	33.6107116	AZ
1	Phoenix	-112.0376214	33.5092616	AZ
1	Phoenix	-112.1114561	33.4673403	AZ
1	Phoenix	-112.0632727	33.4947482	AZ
1	Phoenix	-112.014283	33.480116	AZ
2	Phoenix	-112.0467571	33.5478106	AZ
1	Phoenix	-112.13188	33.581387	AZ
1	Phoenix	-112.0129397	33.6401898	AZ
2	Phoenix	-111.9940154	33.4953688	AZ
1	Phoenix	-112.12875	33.620743	AZ
1	Phoenix	-112.110207	33.4809612	AZ
1	Phoenix	-112.0835024	33.498858	AZ
2	Phoenix	-111.941673	33.463851	AZ
1	Phoenix	-111.9784297	33.3057367	AZ
1	Phoenix	-112.0701304	33.5095515	AZ
3	Phoenix	-111.977799	33.6049318	AZ
1	Phoenix	-112.16828	33.6531	AZ
1	Phoenix	-112.1345329	33.60952704	AZ
1	Phoenix	-112.069182	33.452718	AZ
4	Phoenix	-112.0310218	33.4949655	AZ
1	Phoenix	-112.0273984	33.5093706	AZ
4	Phoenix	-112.0649235	33.4743013	AZ
1	Phoenix	-112.0731753	33.5092832	AZ
3	Phoenix	-112.0669362	33.6412574	AZ
6	Phoenix	-112.064757	33.4719849	AZ
1	Phoenix	-112.065371	33.470783	AZ
1	Phoenix	-112.048136	33.508282	AZ
1	Phoenix	-111.9816241	33.5989732	AZ
1	Phoenix	-112.1135141	33.511318	AZ
1	Phoenix	-112.2211945	33.4775855	AZ
3	Phoenix	-111.9859689	33.4485808	AZ
1	Phoenix	-111.9863975	33.5107015	AZ
2	Phoenix	-112.0554926	33.5532624	AZ
2	Phoenix	-112.0993308	33.5955127	AZ
6	Phoenix	-111.9957489	33.5089872	AZ
2	Phoenix	-111.9974992	33.4804297	AZ
2	Phoenix	-112.1500691	33.6106434	AZ
1	Phoenix	-111.9786989	33.6001599	AZ
2	Phoenix	-111.9299197	33.6554989	AZ
4	Phoenix	-111.995106	33.494489	AZ
1	Phoenix	-112.072288	33.4807	AZ
2	Phoenix	-112.066662	33.444799	AZ
1	Phoenix	-112.1248113	33.5773539	AZ
3	Phoenix	-112.067231	33.45775555	AZ
1	Phoenix	-112.1176336	33.4253386	AZ
2	Phoenix	-112.0691194	33.4526031	AZ
1	Phoenix	-112.030538	33.488164	AZ
1	Phoenix	-112.0123844	33.5974201	AZ
1	Phoenix	-112.07149	33.447091	AZ
1	Phoenix	-112.0733143	33.4516715	AZ
2	Phoenix	-112.047889	33.52485	AZ
1	Phoenix	-112.0941927	33.5240038	AZ
1	Phoenix	-111.9299197	33.6554989	AZ
2	Phoenix	-112.1348558	33.472248	AZ
1	Phoenix	-112.0823528	33.5162232	AZ
1	Phoenix	-111.9798699	33.3055166	AZ
1	Phoenix	-111.9300279	33.6556844	AZ
2	Phoenix	-112.0580568	33.55085452	AZ
2	Phoenix	-112.007605	33.415037	AZ
3	Phoenix	-111.9730291	33.4660084	AZ
1	Phoenix	-112.150244	33.6391363	AZ
1	Phoenix	-111.99565	33.502758	AZ
1	Phoenix	-111.979435	33.638907	AZ
4	Phoenix	-111.9942752	33.5083691	AZ
1	Phoenix	-112.1328719	33.4513886	AZ
1	Phoenix	-112.173696	33.494229	AZ
1	Phoenix	-112.077468	33.459014	AZ
3	Phoenix	-112.0370088	33.5054706	AZ
4	Phoenix	-112.064787	33.474229	AZ
1	Phoenix	-112.0077189	33.5812164	AZ
3	Phoenix	-112.0000523	33.4506964	AZ
1	Phoenix	-112.1188436	33.4804371	AZ
1	Phoenix	-112.0603348	33.4947113	AZ
1	Phoenix	-112.01408	33.5100455	AZ
11	Phoenix	-112.0064392	33.4347496	AZ
1	Phoenix	-112.0388253	33.506462	AZ
1	Phoenix	-111.9790689	33.5810243	AZ
3	Phoenix	-111.9969141	33.4341095	AZ
1	Phoenix	-112.0986547	33.5388079	AZ
1	Phoenix	-112.0008134	33.4790069	AZ
2	Phoenix	-112.0652288	33.5095496	AZ
1	Phoenix	-112.1335055	33.5094587	AZ
2	Phoenix	-112.079081	33.49112	AZ
1	Phoenix	-111.9765082	33.31717058	AZ
2	Phoenix	-111.9754	33.320411	AZ
1	Phoenix	-112.1690854	33.4958142	AZ
1	Phoenix	-111.9784424	33.6244243	AZ
2	Phoenix	-112.0831304	33.49879302	AZ
3	Phoenix	-112.1383751	33.5095996	AZ
